lancersTaskId,lancersResultId,lancersNickname,sample,,,,,,,answer52,,,,,,,answer53,,,,,,,answer54,,,,,,,answer55,,,,,,,answer56,,,,,,,answer57,,,,,,,answer58,,,,,,,answer59,,,,,,,answer60,,,,,,,answer61,,,,,,,answer62,,,,,,,answer63,,,,,,,answer64,,,,,,,answer65,,,,,,,answer66,,,,,,,answer67,,,,,,,answer68,,,,,,,answer69,,,,,,,answer70,,,,,,,answer71,,,,,,,answer72,,,,,,,answer73,,,,,,,answer74,,,,,,,answer75,,,,,,,answer76,,,,,,,answer77,,,,,,end
LTI001013391,LRI008704579,lan1374,Anger,Sadness,,,Surprise,,,,,Joy,,,,,Anger,Sadness,,Disgust,,Fear,,,,,,,,Neutral,Anger,Sadness,,Disgust,,,,,,,,,Fear,,Anger,,,,,,,Anger,,,,,,,Anger,,,Disgust,,,,,,Joy,,,,,,,,,,Fear,,,,,,,,Neutral,Anger,,,,,,,,,,,,,Neutral,,,Joy,,,,,,,,,Surprise,,,,,,,,,Neutral,,,,,,,Neutral,,,,Disgust,,,,,,,,,,Neutral,,,,,,,Neutral,,,,Disgust,,Fear,,,,,,,Fear,,,,,,,,Neutral,,,,,,Fear,,,Sadness,,Disgust,,Fear,,,,Joy,,,,
LTI001013391,LRI008704597,manamana07,Anger,Sadness,,,Surprise,,,,,Joy,,,,,Anger,,,,Surprise,,,,,,,Surprise,Fear,,Anger,,,,Surprise,,,,,,,Surprise,Fear,,Anger,,,,,,,Anger,,,,,,,Anger,,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,,,,,,Joy,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,,,,,,,,,Surprise,,,,,,,Surprise,,,Anger,,,,,,,,,,,Surprise,,,,,,,,,Neutral,,,,,,,Neutral,,Sadness,,Disgust,Surprise,,,,,Joy,,,,
LTI001013391,LRI008705385,marble00,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,Anger,,,Disgust,Surprise,,,,Sadness,,,Surprise,,,Anger,Sadness,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,,,,,,,Neutral,,,,,,,Neutral,,Sadness,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,Disgust,,,,,,,,Surprise,,,,,,,Surprise,,,Anger,Sadness,,Disgust,,,,,,,Disgust,Surprise,,,,,,Disgust,,,,,,,Disgust,,,,,Sadness,,Disgust,,,,,,,,,,Neutral
LTI001013391,LRI008704622,hrs_snk,Anger,Sadness,,,Surprise,,,Anger,Sadness,,Disgust,,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,,,,,Surprise,Fear,,Anger,,,,,,,Anger,,,,,,,Anger,,,,,,,,,,,,,Neutral,,Sadness,,Disgust,,Fear,,,,,,,Fear,,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,,,,,,,,Surprise,,,,,,,,,Neutral,,,,Disgust,Surprise,,,,,,,,,Neutral,,,,Disgust,Surprise,,,,,,Disgust,Surprise,,,Anger,,,,,,,,,,Disgust,,,,,Sadness,,Disgust,,,,,Sadness,,Disgust,,,,,Sadness,,Disgust,,Fear,,,,Joy,,,,
LTI001013391,LRI008704624,NEET,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,Anger,,,,,,,,,,,,,Neutral,Anger,,,,,,,,,,,Surprise,,,Anger,,,,,,,Anger,,,,,,,Anger,,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,,,,,,Neutral,,,,Disgust,,,,,,,,Surprise,,,,,,,,,Neutral,,,,,Surprise,,,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,,,Neutral
LTI001013391,LRI008704634,love_earth777,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,Anger,,,,,,,,Sadness,,Disgust,,,,Anger,,,Disgust,,,,,Sadness,,Disgust,,Fear,,Anger,Sadness,,Disgust,,,,Anger,Sadness,,Disgust,,,,Anger,Sadness,,Disgust,,,,,,Joy,,,,,,,Joy,,,,,,Sadness,,,,Fear,,,Sadness,,,,Fear,,,Sadness,,,,Fear,,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,Disgust,,Fear,,,,,,Surprise,,,,Sadness,,,Surprise,,,,Sadness,,Disgust,,,,,Sadness,,,Surprise,Fear,,,Sadness,,,Surprise,Fear,,,Sadness,,,,Fear,,,Sadness,,Disgust,,Fear,,,,,,,,Neutral
LTI001013391,LRI008704642,monmon3,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,Anger,,,Disgust,Surprise,,,,,,,Surprise,,,Anger,,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,,,Disgust,,,,Anger,,,,,,,Anger,,,Disgust,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,Surprise,,,,,Joy,,Surprise,,,,,,,Surprise,,,,,,Disgust,,,,,,,,Surprise,,,,,,,Surprise,,,,,,Disgust,Surprise,,,,,,,Surprise,,,,,,,,,Neutral,,,,,,,Neutral,,,,Disgust,Surprise,,,,,,,,,Neutral
LTI001013391,LRI008704649,rumado,Anger,Sadness,,,Surprise,,,Anger,,,Disgust,,,,Anger,Sadness,,,,,,,,,,,,Neutral,Anger,Sadness,,,,,,,,,,Surprise,,,Anger,,,,,,,Anger,,,,,,,Anger,,,,,,,,,,,,Fear,,,,,,,Fear,,,,Joy,,Surprise,,,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,,,,Surprise,,,,,,,,,Neutral,,Sadness,,,,,,,,,,Surprise,,,,,,,Surprise,,,Anger,,,Disgust,,,,,Sadness,,,,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,,,,Disgust,,Fear,,,,Joy,,,,
LTI001013391,LRI008704656,chukeneco,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,Anger,,,Disgust,,,,,,,,Surprise,Fear,,Anger,,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,,,,,,Fear,,,,,Disgust,,Fear,,,Sadness,,,,Fear,,,,,,,,Neutral,,,,,,,Neutral,,,,,,Fear,,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,Disgust,,Fear,,,,,Disgust,Surprise,,,,,,,Surprise,,,,Sadness,,Disgust,,Fear,,,,,,Surprise,Fear,,,,,,,,Neutral,,,,,,Fear,,,Sadness,,Disgust,Surprise,,,,,,,,,Neutral
LTI001013391,LRI008704671,u_pon_ya5,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,Anger,,,,,,,,,,,,Fear,,Anger,,,,,,,Anger,,,,,,,Anger,,,,,,,,,Joy,,,,,,,,,,Fear,,,Sadness,,,,,,,Sadness,,,,,,,,,,,,Neutral,,,Joy,,,,,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,,,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,,Joy,,,,
LTI001013391,LRI008704675,bk2007,Anger,Sadness,,,Surprise,,,Anger,,,,,,,Anger,Sadness,,Disgust,Surprise,Fear,,,,Joy,,,,,Anger,Sadness,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,Sadness,,Disgust,,,,Anger,,,Disgust,,,,Anger,,,,,,,,,,,,Fear,,,Sadness,,,,Fear,,Anger,Sadness,,,,,,,Sadness,,,,,Neutral,Anger,,Joy,,,,,,Sadness,,,,Fear,,,,Joy,,Surprise,,,,,Joy,,Surprise,,,,,,,Surprise,,,Anger,Sadness,,Disgust,,,,,Sadness,,,Surprise,,,,,,,Surprise,Fear,,,Sadness,,Disgust,,,,,Sadness,,Disgust,Surprise,,,,Sadness,,Disgust,,,,,Sadness,,Disgust,,,,,Sadness,,Disgust,,Fear,,,,,Disgust,,,
LTI001013391,LRI008704442,nyantakun,Anger,Sadness,,,Surprise,,,Anger,,,,,,,Anger,,,Disgust,,,,,,,,,Fear,,Anger,Sadness,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,,,,,,,Anger,,,,,,,Anger,,,,,,,,,Joy,,,,,,,,,,Fear,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,,,Disgust,,,,,,,,Surprise,,,,,,,Surprise,,,Anger,,,Disgust,,Fear,,,,,,Surprise,,,,,,,,,Neutral,,Sadness,,,,,,Anger,Sadness,,Disgust,,Fear,,,,Joy,,,,
LTI001013391,LRI008704471,kuruupu,Anger,Sadness,,,Surprise,,,,,,,Surprise,,,,,,Disgust,,,,,Sadness,,,,Fear,,Anger,,,Disgust,,,,,,,,Surprise,,,Anger,,,,,,,Anger,,,,,,,Anger,,,,,,,,,Joy,,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,,,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,Disgust,,,,,Sadness,,,Surprise,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,Disgust,Surprise,,,,,,,,,Neutral
LTI001013391,LRI008704478,hatake0416,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,Anger,,,Disgust,,,,,,,,,Fear,,Anger,,,Disgust,Surprise,,,,,,,,Fear,,Anger,,,Disgust,,,,Anger,,,,,,,Anger,,Joy,,,,,,,Joy,,,,,,,,,,Fear,,,,,,,,Neutral,Anger,,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,,,,,Fear,,,,,,Surprise,,,,,,,Surprise,,,Anger,,,Disgust,,,,,,,Disgust,,,,,,Joy,,,,,,,Joy,,,,,,Sadness,,,Surprise,,,,,Joy,,,,
LTI001013391,LRI008704742,suci91_ne,Anger,Sadness,,,Surprise,,,Anger,Sadness,,,,,,Anger,,,Disgust,,,,,,,,,,Neutral,Anger,,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,,,,,,,Anger,,,,,,,Anger,,Joy,,,,,,,Joy,,,,,,,,,,Fear,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,,,,,,,,,,,Neutral,,,,,Surprise,,,,,,Disgust,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,Sadness,,,,Fear,,,,Joy,,,,
LTI001013391,LRI008704490,faimo,Anger,Sadness,,,Surprise,,,,,Joy,,Surprise,,,,,,Disgust,,,,,,,,,,Neutral,,,,Disgust,,,,,,,,,,Neutral,Anger,,,Disgust,,,,Anger,,,,,,,Anger,,,,,,,,,,,,,Neutral,,,,,,Fear,,,Sadness,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,Fear,,,,,,Surprise,,,,,,,,Fear,,,,,,,,Neutral,,,,,Surprise,,,,,,Disgust,,,,,,,Disgust,,,,,,,,,,Neutral
LTI001013391,LRI008704751,duffykun,Anger,Sadness,,,Surprise,,,,Sadness,,,,,,Anger,,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,,,Disgust,Surprise,,,,,,,Surprise,,,Anger,,,Disgust,,,,,,,Disgust,,,,Anger,,,Disgust,Surprise,,,,,Joy,,,,,,,,,,Fear,,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,,,,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,Disgust,,Fear,,,,,,Surprise,,,,,,,Surprise,,,Anger,,,Disgust,,,,,Sadness,,Disgust,Surprise,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,Disgust,Surprise,,,,,Joy,,,,
LTI001013391,LRI008704753,honyarara,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,Anger,,,Disgust,,,,,,,,,,Neutral,Anger,,,Disgust,Surprise,,,,,,,Surprise,,,Anger,,,,,,,Anger,,,,,,,Anger,,,Disgust,,,,,,,,,,Neutral,,,,,Surprise,Fear,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,,,,Surprise,,,,Sadness,,,,,,,,,,Surprise,,,,,,,Surprise,,,Anger,,,Disgust,,,,,,,Disgust,,,,,,,,,,Neutral,,,,,,,Neutral,,Sadness,,,,Fear,,,,,,,,Neutral
LTI001013391,LRI008704511,mmm07r,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,Anger,Sadness,,Disgust,Surprise,,,,Sadness,,Disgust,,,,Anger,,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,,,,,,,Anger,,,,,,,Anger,,,,,,,,,,,,,Neutral,,,,,,Fear,,,Sadness,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,Surprise,,,,,,,,,Neutral,,Sadness,,Disgust,,,,,,,,Surprise,,,,,,,Surprise,,,,,,Disgust,,,,,,,,Surprise,,,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,Surprise,Fear,,,,,,,,Neutral
