lancersTaskId,lancersResultId,lancersNickname,answer052,,,,,,,,,,,answer053,,,,,,,,,,,answer054,,,,,,,,,,,answer055,,,,,,,,,,,answer056,,,,,,,,,,,answer057,,,,,,,,,,,answer058,,,,,,,,,,,answer059,,,,,,,,,,,answer060,,,,,,,,,,,answer061,,,,,,,,,,,answer062,,,,,,,,,,,answer063,,,,,,,,,,,answer064,,,,,,,,,,,answer065,,,,,,,,,,,answer066,,,,,,,,,,,answer067,,,,,,,,,,,answer068,,,,,,,,,,,answer069,,,,,,,,,,,answer070,,,,,,,,,,,answer071,,,,,,,,,,,answer072,,,,,,,,,,,answer073,,,,,,,,,,,answer074,,,,,,,,,,,answer075,,,,,,,,,,,answer076,,,,,,,,,,,answer077,,,,,,,,,,end
LTI000116159,LRI000848903,tanaka_mako,,,,,,,,,takaburi,,,,,,ikari,,,,,,,,yorokobi,,,,,,,,,,,,,,ikari,,,,,,,,,,,,,kowa,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,yorokobi,,,,,,,,takaburi,,,yorokobi,,,,,,,,takaburi,,,,,,,aware,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,aware,,,,,,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,aware,,,,,,,,,,,,,,iya,,,,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,,ikari,,,,,,,,yorokobi,,,,,,,,,,
LTI000116159,LRI000848929,hana2010,yorokobi,,,,,,,,,,,,,,,,,,iya,,,,yorokobi,,yasu,,,,,,,,,,,,ikari,,,,iya,,,,,,,,,kowa,,,,,mu,,,yasu,ikari,,,,,,,,,,,ikari,,,,,,,,,,yasu,ikari,,,,,,,,,,,,,,,,,,mu,,,,,,kowa,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,odoroki,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,yasu,,,,,,,,,,,,,aware,kowa,,,,,,,,yasu,,,,,,,,,yorokobi,,yasu,,,,,,,,,yorokobi,,yasu,,,,,,,,,,,,,aware,kowa,haji,,,,,yorokobi,,,,,,,,,,
LTI000116159,LRI000848937,Pop_a,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,,,iya,,,,,,,,,,,,takaburi,,,,,,,,kowa,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,,,,,,,,mu,yorokobi,,,,,,,,,,,,,,,,,,,takaburi,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,yorokobi,suki,,,,,,,,,,yorokobi,,,,,,,,,odoroki,,yorokobi,,,,,,,,,odoroki,,,,yasu,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,,kowa,,,takaburi,,,,,yasu,,,,,,,odoroki,,yorokobi,,,,,,,,,,,,,,,aware,,,,,,,,,,,aware,,,,,,,yorokobi,,,,,,,,takaburi,,
LTI000116159,LRI000848942,cat22,,suki,,,,,,,,,,,,,ikari,,,,,takaburi,,,,,,,,,,,,,mu,,,,ikari,aware,,,iya,takaburi,odoroki,,,,,,,kowa,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,,,,,,,,mu,,,,,,kowa,,,,,,,,,,aware,kowa,,iya,takaburi,,,,,,ikari,,,,,,,,,,yasu,,,,,,,,,,,,,,,,,,,mu,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,aware,,,iya,,,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,aware,,,iya,,,,,,,,aware,,,,,,,,,,,aware,,haji,,,,,,,,,aware,,haji,,,,,,,,,aware,kowa,haji,iya,takaburi,odoroki,,yorokobi,,,,,,,,,,
LTI000116159,LRI000848943,cardigan,yorokobi,,yasu,,,,,,,,,,,,ikari,,,,,,,,,,,,,,,,,,mu,,,,ikari,,,,,takaburi,,,,,,,,kowa,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,suki,yasu,,,,,,,,,,,yasu,,,,,,,,,yorokobi,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,,,,iya,,,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,,,,iya,,,,,,,,,,,,,odoroki,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,iya,,,,,suki,yasu,,,,,,,,
LTI000116159,LRI000848951,kazu_italy,,,,,,,,,,,mu,,,,ikari,,,,,,,,,,,,,,,,takaburi,,,,,,ikari,,,,,,,,,,,,,kowa,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,,,,,,,odoroki,,yorokobi,,,,,,,,,,,,,,,,kowa,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,,,,,,odoroki,,,,,,,,,,,,mu,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,,kowa,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,aware,,,,,,,,,,,aware,,,,,,,yorokobi,,,,,,,,,,
LTI000116159,LRI000848952,mizuganma,,,,,,,,,takaburi,,,,,,,,,,iya,takaburi,,,,,,,,kowa,,,,,,,,,ikari,,,,,,odoroki,,,,,,,kowa,,,takaburi,odoroki,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,,,,,,,,mu,,,,,,kowa,,,,,,,,,,aware,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,,,,,haji,,,,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,aware,kowa,,,,,,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,haji,iya,,,,yorokobi,,yasu,,,,,,,,,yorokobi,,,,,,,,,,,yorokobi,,,,,,,,,,,,,,,aware,kowa,,,,odoroki,,,,,,,,,,,,mu
LTI000116159,LRI000849373,dangonsr,yorokobi,suki,yasu,,,,,,,,,,,,ikari,,,,,takaburi,odoroki,,yorokobi,suki,yasu,,,,,,,,,,,,ikari,,,,,,odoroki,,,,,,aware,kowa,,,,,,,,,ikari,aware,,haji,iya,,,,,,,ikari,,,,,,,mu,,,,ikari,,,,iya,,,mu,,,,,,kowa,haji,,,,mu,,,,,,kowa,,iya,,,mu,,,yasu,,aware,,,iya,,,,yorokobi,suki,yasu,,,,,,,,,,,yasu,ikari,,,,,,,,,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,yorokobi,suki,yasu,,,,,,,,,,,,,,,,iya,,odoroki,mu,,,,,,,,,,,mu,,,,,,,,,,,mu,,,,,,,,,,odoroki,mu,,,,,aware,kowa,haji,iya,,,,,,,,aware,,,iya,,odoroki,,,,,ikari,aware,,haji,iya,,,,,,,,aware,,haji,,,,,,,,,aware,kowa,haji,,,,,yorokobi,suki,yasu,,,,,,,,
LTI000116159,LRI000848883,Akira_Lansasers,,,,,,,,,takaburi,,,,,,,,,,iya,,,,,,yasu,,,,,,,,,,,,ikari,,,,,,,,,,,,,,,,,odoroki,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,,,,ikari,,,,,,,,yorokobi,,,,,,,,,,,,,,,,kowa,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,,,aware,,,,,,,yorokobi,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,yasu,,,,,,,,,,,yasu,,,,,,,,,,,,,,,,iya,,,,,,yasu,,,,,,,,,,,,,aware,,,,,,,,,yasu,,,,,,,,,yorokobi,,,,,,,,,,,,,yasu,,,,,,,,,,,,,,,,iya,,,,yorokobi,,,,,,,,,,
LTI000116159,LRI000848895,sakasaka,yorokobi,suki,,,,,,,,,,,,,ikari,,,,,,,,,,,,,,,,,,mu,,,,ikari,,,,,takaburi,,,,,,,,kowa,haji,,,odoroki,,,,,ikari,,,,,takaburi,,,,,,ikari,,,,,takaburi,,,,,,ikari,,,,,takaburi,,,yorokobi,,,,,,,,,,,,,,,,kowa,,,,,,,,yasu,,aware,,,,,,,,,yasu,,,,,,,,,yorokobi,,yasu,,,,,,,,,,,,,,,haji,,,,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,aware,,haji,,,,,,,,,,,,,,odoroki,,,,,,,,,,,odoroki,,,,,,,,haji,iya,,,,,,,,aware,,,,,odoroki,,yorokobi,,,,aware,,,,,,,yorokobi,,,,,,,,,,,,,,,,,haji,iya,,,,,suki,,,,,,,,,
